RESP_FINAL;filename;A1R;A2R;L*(D65);a*(D65);b*(D65);C*(D65);h(D65);Image_SkinCluster;DE2000_centroid_1;DE76_centroid_1;DE2000_centroid_2;DE76_centroid_2;DE2000_centroid_3;DE76_centroid_3;DE2000_centroid_4;DE76_centroid_4;DE2000_centroid_5;DE76_centroid_5;DE2000_centroid_6;DE76_centroid_6;closest_centroid_DE2000;closest_centroid_Euclidean;two_closest_clusters_DE2000;two_close_deltaE_DE2000;single_cluster;eval_cluster
2148;214803_81.jpg;2;4;51.47;14.63;18.9416666666667;23.9366666666667;52.3;4;13.9901388602806;16.2385170539403;9.52538235035906;10.8327313935334;8.39899533913023;9.13789195845762;3.74798123824793;6.68625974999809;6.1098410149003;6.35159581872496;13.3220931145886;15.1586082071468;4;5;[];FAUX;VRAI;4
2200;220003_81.jpg;5;5;51.6733333333333;11.3783333333333;19.325;22.495;59.4466666666667;4;13.4509759036915;15.4592034795529;9.97478016758516;11.0139595766262;7.1980575195988;7.68651886241243;4.04003170343101;6.07844872388415;6.12234273814591;6.17681462316047;13.5595963148386;15.0308196346337;4;4;[];FAUX;VRAI;4
4165;416503_81.jpg;5;5;51.6766666666667;13.0783333333333;19.485;23.4683333333333;56.1383333333333;4;13.5795808183841;15.768728723507;9.60948379113843;10.8540655465539;7.59791682660157;8.22929759389517;3.78908528036061;6.50981609229904;6.07071241684269;6.20575584079454;13.5234870658382;15.2485137709294;4;5;[];FAUX;VRAI;4
2230;223003_81.jpg;3;6;51.735;12.14;19.2533333333333;22.7683333333333;57.76;5;13.4243323664006;15.4829735336738;9.69596408045095;10.7937128047355;7.30286488547239;7.8258121694244;3.76584367053531;6.06805867729631;6.1117063020679;6.1716720676905;13.5635246340288;15.1040061830555;4;4;[];FAUX;VRAI;4
3201;320103_81.jpg;5;5;51.7533333333333;12.1283333333333;20.4716666666667;23.8;59.3483333333333;5;13.5014245179914;15.8004752038243;9.99236581886733;11.3583134017923;7.23179631825996;7.93673421502825;4.47437389813465;7.25650857276878;6.23732083431271;6.45262866331751;13.7853414764889;15.6303886707913;4;5;[];FAUX;FAUX;5
3154;315403_81.jpg;4;4;51.9966666666667;11.1466666666667;19.4466666666667;22.415;60.205;5;13.142757140669;15.1551795326438;9.7937348497797;10.837138306152;6.84066909359513;7.3288061783622;4.13134698911502;6.14958806208459;6.49216513078632;6.54505411233042;13.9260996855009;15.3700086749054;4;4;[];FAUX;VRAI;4
2174;217403_81.jpg;5;5;52.0016666666667;14.22;22.015;26.21;57.1433333333333;4;13.5804932608637;16.5653844238856;9.77316289291052;11.9438042980916;7.52976438768371;8.98638569046409;5.02395123927499;9.21368698067054;6.66160427727144;7.56363852770463;14.2567172568802;16.8824275834701;4;5;[];FAUX;FAUX;5
1127;112703_81.jpg;3;4;52.1466666666667;15.1383333333333;18.0066666666667;23.5283333333333;49.97;4;13.4668889855313;15.603695876298;8.72538097644641;9.91989877300503;8.23674178150628;8.93312328733163;3.4194166134266;6.1332665304333;6.99011697106864;7.17551798362553;13.9809031310051;15.5974279396743;4;4;[];FAUX;VRAI;4
2161;216103_81.jpg;4;5;52.235;14.5216666666667;17.2566666666667;22.5633333333333;49.9783333333333;4;13.275899643688;15.2149654032542;8.55146325100947;9.53062286643544;8.0641189267262;8.62093607961971;2.92079459202949;5.1583885295916;7.02011301053178;7.12279244553864;13.9573031348159;15.317387904673;4;4;[];FAUX;VRAI;4
2224;222403_81.jpg;5;6;52.245;14.3533333333333;19.4733333333333;24.195;53.6366666666667;4;13.2174378126212;15.5609933451849;8.91384019974705;10.3484498302349;7.54713659343045;8.3504998187068;3.74624295212809;6.91280795978659;6.79087987003758;7.03716660943087;14.1402119340123;15.988593242962;4;4;[];FAUX;VRAI;4
2092;209203_81.jpg;3;3;52.3833333333333;14.7416666666667;20.5933333333333;25.3333333333333;54.395;4;13.1952455890299;15.8749748031296;9.00444157909053;10.8363812379103;7.45387904769403;8.59554875114634;4.31142083624791;8.07883603414914;6.99267741798619;7.52455258913556;14.4397642033216;16.6522188211261;4;5;[];FAUX;VRAI;4
2193;219303_81.jpg;5;5;52.4133333333333;12.0283333333333;20.52;23.84;59.6266666666667;4;12.870746052986;15.1835441807533;9.46046818081415;10.8476516915977;6.58263463673195;7.30118578649311;4.43669632867633;7.23412610862954;6.91129546148221;7.09947044191012;14.4605042435601;16.2335510765684;4;5;[];FAUX;VRAI;5
1129;112903_81.jpg;4;4;52.5783333333333;12.715;20.18;23.8683333333333;57.8533333333333;4;12.7281064070787;15.0421528083952;9.04465187123286;10.4417029794527;6.61073306690035;7.3381874086483;4.08469705881614;7.00720304004704;7.01070985625488;7.18506050388196;14.5421745938692;16.3001276409454;4;4;[];FAUX;VRAI;4
4212;421203_81.jpg;5;5;52.5783333333333;14.2966666666667;19.465;24.1533333333333;53.68;3;12.8953459803392;15.2354270989982;8.60985606871023;10.0488011999221;7.24483525371298;8.04329568992435;3.70662269527227;6.86476794137201;7.11279847140541;7.33494641349812;14.4751909157519;16.2740582591504;4;4;[];FAUX;VRAI;4
3086;308603_81.jpg;3;3;52.775;13.735;18.6883333333333;23.215;53.6666666666667;4;12.5986884345713;14.7083055712675;8.3238032080747;9.49984839060311;6.96931006285325;7.56307605703159;3.24614459961808;5.91894580516196;7.25155069876291;7.32583916315697;14.5645227187265;16.0736923608458;4;4;[];FAUX;VRAI;4
3197;319703_81.jpg;5;5;52.7916666666667;13.11;19.7916666666667;23.75;56.495;4;12.538862629178;14.8125365447275;8.66837593716538;10.0267079453938;6.57086761639982;7.2700852050639;3.818271413726;6.72883636960277;7.21092165373233;7.35097536990084;14.6989271028765;16.386753966407;4;4;[];FAUX;VRAI;4
3121;312103_81.jpg;4;4;52.8216666666667;16.035;18.4266666666667;24.435;48.9316666666667;4;13.0470430497039;15.4022316204143;8.1686870559906;9.63716100426999;8.06084829432483;8.98038077638631;3.88115701900036;7.01867073518119;7.82753889735456;8.15890549576896;14.8072237929664;16.5979578730504;4;4;[];FAUX;VRAI;4
1121;112103_81.jpg;4;4;52.835;15.3416666666667;20.715;25.79;53.5233333333333;4;12.8899877849812;15.7173148505434;8.58659197577601;10.6125610847607;7.32126394911806;8.64609272703251;4.45276964430355;8.45915201292528;7.53891770474153;8.17628600146655;14.9496860360092;17.244538829567;4;5;[];FAUX;VRAI;4
2054;205403_81.jpg;2;2;52.9833333333333;14.405;18.5333333333333;23.4883333333333;52.1883333333333;3;12.5262976425842;14.6801492007253;8.03795513869384;9.27272598658142;7.12433007647857;7.78107194129161;3.31931469065084;6.10836152790219;7.57622252501476;7.69034333144857;14.8071118968832;16.3489147618088;4;4;[];FAUX;VRAI;4
4238;423803_81.jpg;4;4;53.0933333333333;15.9816666666667;16.075;22.7183333333333;45.1633333333333;3;12.9606592530348;14.8699441454529;7.72950563305241;8.69482061664044;8.53867289788972;9.21270348787779;3.55258248272332;5.52122621243587;8.49431097992539;8.71957790772517;15.0194466205603;16.2828275254092;4;4;[];FAUX;VRAI;4
3252;325203_81.jpg;5;6;53.095;13.3216666666667;19.5066666666667;23.63;55.675;4;12.2644248627397;14.5011058965247;8.28606459382275;9.6102066690692;6.41256126253121;7.08494452264017;3.66960884865521;6.53221801704614;7.52102289247769;7.63231761801238;14.9753915791982;16.5865750600364;4;4;[];FAUX;VRAI;4
2075;207503_81.jpg;2;2;53.105;13.955;18.5783333333333;23.2383333333333;53.0933333333333;2;12.3274602787675;14.438591324795;7.97213309350584;9.15845981107692;6.81319009688006;7.41556377567553;3.24936922620019;5.93113699986024;7.61812763688048;7.69359383585533;14.9071690577706;16.3851778378441;4;4;[];FAUX;VRAI;4
2160;216003_81.jpg;5;4;53.1216666666667;14.15;18.25;23.1116666666667;52.25;4;12.3484372750528;14.416194693623;7.87475883702035;9.01329958696838;6.95624901624483;7.54145450898639;3.14664237747935;5.74211947899999;7.68810791739286;7.75967371163963;14.9082330393884;16.3383068108187;4;4;[];FAUX;VRAI;4
2202;220203_81.jpg;5;5;53.2733333333333;13.7166666666667;19.4833333333333;23.8316666666667;54.85;4;12.1543850686028;14.4334530403042;8.05664591769209;9.43823076640956;6.42327200032788;7.14479530847456;3.68882701137155;6.66185659807634;7.73318064139906;7.86979245808511;15.1663579795876;16.8042117736398;4;4;[];FAUX;VRAI;4
2190;219003_81.jpg;4;5;53.3416666666667;12.3816666666667;17.435;21.4;54.5933333333333;3;11.8436880026131;13.6258686777109;7.77083071754642;8.59548508746824;6.18324910259636;6.60211308765779;2.57171786174226;4.30718359900708;7.76184946380564;7.80634553139659;14.997194933563;16.0641598148038;4;4;[];FAUX;VRAI;4
4158;415803_81.jpg;;;53.3633333333333;13.3866666666667;19.6616666666667;23.785;55.7533333333333;3;12.0313978813206;14.3125338427547;8.07842030280826;9.46040828928646;6.19120170237654;6.90361680570409;3.78774376148806;6.72003410209601;7.79834157668074;7.92620705844437;15.2734440757582;16.8995599055123;4;4;[];FAUX;VRAI;4
4167;416703_81.jpg;5;5;53.4;13.78;21.31;25.3783333333333;57.0966666666667;4;12.1710048998345;14.9407295671932;8.44867014329163;10.4035907262829;6.19000534390811;7.42615647559355;4.66283119127887;8.40474270873297;7.94343716240293;8.42696861273376;15.5427256024312;17.6678719714628;4;3;[];FAUX;FAUX;4
2086;208603_81.jpg;2;3;53.5116666666667;15.7216666666667;20.0683333333333;25.51;51.8233333333333;3;12.3373485843295;15.0680415117559;7.82450345763617;9.77086528068694;7.07588284965844;8.32327709899573;4.35008765880795;8.14510128850464;8.27694080660672;8.78394415965857;15.602440676649;17.6809711743068;4;4;[];FAUX;VRAI;4
2140;214003_81.jpg;4;4;53.53;15.945;16.8866666666667;23.235;46.5616666666667;2;12.4843952330903;14.512261578097;7.34423438721652;8.45377249779319;7.96606557147006;8.67141104114229;3.64437964434223;5.97912781636624;8.70396406931286;8.89971176187434;15.4690714510516;16.8291682140793;4;4;[];FAUX;VRAI;4
1103;110303_81.jpg;2;3;53.6;11.6566666666667;17.6133333333333;21.1783333333333;56.585;4;11.5201583772505;13.2766821491248;7.76761694888721;8.56020573480697;5.65459784604705;6.06342220935413;2.86982432052744;4.38683510314922;8.00480469709688;8.05876058846658;15.2962852308413;16.3075091769269;4;4;[];FAUX;VRAI;4
4241;424103_81.jpg;4;4;53.6116666666667;15.275;17.3183333333333;23.0916666666667;48.5983333333333;2;12.1936842998385;14.2105206527496;7.25515915414497;8.35364374922039;7.41099628647046;8.04524894304431;3.37099555444267;5.76435864216962;8.51822735776185;8.64615698189407;15.4738840182562;16.8115445618645;4;4;[];FAUX;VRAI;4
2248;224803_81.jpg;6;6;53.6416666666667;12.0583333333333;21.665;24.8;60.9083333333333;3;11.8619556425575;14.495696966878;8.8157201890329;10.5827673076983;5.48465361897967;6.56705138466944;5.16750730178265;8.41972865094568;8.27218836582185;8.63429386548522;15.9040855817638;17.8445929407824;4;3;[4. 3];VRAI;FAUX;4
1132;113203_81.jpg;3;4;53.6883333333333;13.7016666666667;19.7133333333333;24.0083333333333;55.1866666666667;4;11.7796747595337;14.114096381514;7.75439214689156;9.21126755663953;6.04623690716173;6.81738586263093;3.88442914015248;6.9148668340998;8.14900458891689;8.30222761271536;15.623998444392;17.2656880353299;4;3;[];FAUX;VRAI;4
4145;414503_81.jpg;4;4;53.7133333333333;16.945;17.935;24.7716666666667;46.745;3;12.5376886992353;14.9409011702031;7.38005462546399;8.94628010839018;8.08463963319742;9.12557182378787;4.35214894322773;7.4233254752241;8.99659483866968;9.39727945264538;15.8354180060723;17.5641005399587;4;4;[];FAUX;VRAI;4
4134;413403_81.jpg;4;4;53.7366666666667;12.0583333333333;20.3033333333333;23.6183333333333;59.31;3;11.6070223147439;13.8871016294498;8.28629623650851;9.65159011078831;5.3676531051108;6.05875330960641;4.40215860586439;7.08931296624245;8.21020717491925;8.32591486464601;15.7754646147028;17.3446617628211;4;3;[];FAUX;FAUX;4
3110;311003_81.jpg;2;3;53.75;18.1133333333333;15.64;23.9816666666667;40.875;4;13.1553775014494;15.3235258489828;7.57297846142429;8.85479970286046;9.50485104471297;10.5522183028551;5.0631635254144;7.35833389958472;9.93815506096717;10.4484725093086;16.1149836372404;17.5994775806304;4;4;[];FAUX;VRAI;4
4151;415103_81.jpg;4;4;53.7666666666667;13.025;20.0066666666667;23.9016666666667;56.8566666666667;3;11.6348216785387;13.9570584492419;7.90446916753137;9.33708808402753;5.67449279325043;6.41705388442045;4.07477805124558;6.99074964188789;8.19911081168754;8.33362349494838;15.7355100945484;17.3495604331125;4;3;[];FAUX;FAUX;4
2176;217603_81.jpg;4;5;53.785;15.305;19.5516666666667;24.84;51.9783333333333;3;11.9925381733097;14.5169528291734;7.47594890715493;9.18457689704746;6.7616411109249;7.78432095803981;4.09964809422169;7.52130658714148;8.47635211055309;8.80078705445017;15.8000954898167;17.6290551678503;4;4;[];FAUX;VRAI;4
2191;219103_81.jpg;4;5;53.9183333333333;13.8883333333333;18.3883333333333;23.0466666666667;52.915;4;11.5633625395551;13.6217720947019;7.19790525292688;8.34388848199687;6.18506548135536;6.739802791378;3.33524127047443;5.8436981726757;8.42813635557896;8.47491642043349;15.7375473821394;17.076430393967;4;4;[];FAUX;VRAI;4
3134;313403_81.jpg;4;4;53.9616666666667;12.61;21.5983333333333;25.0133333333333;59.6866666666667;4;11.5842781668371;14.28375203587;8.37403565533585;10.2337939635743;5.33120564855398;6.49893880226268;5.06328106207892;8.46935095243759;8.53422993876624;8.91639532297417;16.1878529835395;18.1422629667734;4;3;[4. 3];VRAI;FAUX;4
2138;213803_81.jpg;4;4;53.9666666666667;13.075;20.5666666666667;24.3966666666667;57.5783333333333;4;11.5035114455588;13.9773893803131;7.89967625680538;9.51277810222767;5.48556666507548;6.38914030906263;4.42615881755286;7.5693139642169;8.43174751064945;8.65078111437857;16.0204501141682;17.7571839139982;4;3;[];FAUX;FAUX;4
4161;416103_81.jpg;5;5;54.0733333333333;12.8183333333333;18.8316666666667;22.7966666666667;55.66;3;11.2539372847223;13.2891465740531;7.35548149126944;8.46266408014246;5.47902075271167;5.97239901547109;3.54221964124097;5.88293435852098;8.47447437744197;8.49093732556463;15.912939075251;17.2021931741275;4;4;[];FAUX;FAUX;4
2070;207003_81.jpg;5;5;54.1;14.595;19.3366666666667;24.2616666666667;52.8666666666667;4;11.5533833457027;13.9169394184849;7.18679858932862;8.70732657657396;6.2131264987874;7.04803774898454;3.9353686219519;7.02783295981849;8.66874280010771;8.85554832357156;16.0554967495442;17.6789640376478;4;4;[];FAUX;VRAI;4
3082;308203_81.jpg;3;3;54.17;13.28;19.255;23.425;55.3083333333333;4;11.2504654508889;13.4251564236697;7.28967624320861;8.56676864401042;5.53653159170086;6.14857097218534;3.78426345382752;6.43553610820419;8.59552056014256;8.65836156556191;16.0667154810249;17.4878050366534;4;3;[];FAUX;FAUX;4
4132;413203_81.jpg;4;4;54.2266666666667;12.4366666666667;20.0466666666667;23.595;58.1883333333333;3;11.1551604123709;13.4182040527039;7.69301948568704;9.05422001058071;5.06260677568724;5.73985481814073;4.30683269565655;6.98417974186423;8.66240131016151;8.75705810570346;16.2322354479344;17.725791942816;4;3;[];FAUX;FAUX;4
3107;310703_81.jpg;3;3;54.3383333333333;15.3716666666667;18.715;24.2266666666667;50.6316666666667;4;11.5196493058159;13.8432521668702;6.80696229123045;8.3020899309886;6.60297513430994;7.44892591064122;4.00708435935159;6.99374224257339;9.07625141553018;9.28240435208225;16.3195231555348;17.8814866241286;4;4;[];FAUX;VRAI;4
4163;416303_81.jpg;5;5;54.3483333333333;13.1616666666667;18.33;22.57;54.2783333333333;4;11.0358004138075;12.9999348288965;6.91217633502945;7.95080953250813;5.51220832068748;5.96865748910273;3.39412039726245;5.60354401745499;8.77974037919696;8.79056912580498;16.1580830550619;17.3545163830309;4;4;[];FAUX;VRAI;4
2142;214203_81.jpg;4;4;54.3783333333333;13.4116666666667;20.9166666666667;24.8516666666667;57.3266666666667;4;11.2008852358615;13.8265571757156;7.60359298825521;9.41179490497607;5.26042191422513;6.34805350744096;4.70476272475925;8.06519786903376;8.87029754150476;9.17300477851542;16.4958323884368;18.3156950000084;4;3;[];FAUX;FAUX;4
2187;218703_81.jpg;4;5;54.4183333333333;12.8916666666667;19.3533333333333;23.2566666666667;56.315;4;10.9739152938582;13.1249374601685;7.19526506506851;8.4427197434634;5.14998679055221;5.72880586742706;3.943266959039;6.47350368811203;8.82655202174921;8.87502394362967;16.3371574360927;17.7039444757376;4;3;[];FAUX;FAUX;4
1063;106303_81.jpg;2;2;54.425;18.045;15.3816666666667;23.7116666666667;40.4316666666667;2;12.6289427274116;14.7252069406323;6.98882678066452;8.21782530708568;9.24332867728225;10.2543674976947;5.22064094413474;7.34366752908775;10.5439135477933;11.0162994139492;16.8026273269575;18.1544646330073;4;4;[];FAUX;FAUX;4
2048;204803_81.jpg;2;2;54.5;12.93;19.3783333333333;23.305;56.2516666666667;3;10.9057463018973;13.066055364102;7.12556044744989;8.38645154069613;5.09741504176263;5.68444979258718;3.98662882948604;6.52861160159221;8.90959501533765;8.96145465002443;16.4264114937502;17.7930839404278;4;3;[];FAUX;FAUX;4
3165;316503_81.jpg;3;5;54.5133333333333;15.815;21.4283333333333;26.6383333333333;53.5916666666667;4;11.528826522819;14.7371878442108;7.32817950670244;9.89352173001213;6.24873723561652;8.05008730111392;5.14563386641761;9.48342794328905;9.25570108052199;10.0383517349989;16.7853628211811;19.1264512884353;4;3;[];FAUX;FAUX;4
1072;107203_81.jpg;2;2;54.5266666666667;12.2133333333333;20.9366666666667;24.285;59.705;4;10.9638661565505;13.4306589562835;7.83531449613529;9.42824303179901;4.70928920370756;5.61598314337451;4.94347571182648;7.87402269067935;9.04202646034683;9.24361040575236;16.6864795699484;18.3318256955856;3;3;[3. 4];VRAI;FAUX;4
2065;206503_81.jpg;2;2;54.5383333333333;12.515;18.3933333333333;22.25;55.8016666666667;3;10.7651138827199;12.6773238062648;6.91244295401756;7.88471975123756;5.04572354973151;5.44982925318665;3.52807914847325;5.5291716277295;8.93288214384981;8.9338423362453;16.3589411523748;17.4806771099469;4;3;[];FAUX;FAUX;4
4208;420803_81.jpg;5;5;54.5516666666667;13.34;20.5983333333333;24.5416666666667;57.07;3;11.0058220414476;13.5326077391692;7.37592200506067;9.07302809920088;5.11026422021976;6.08512165495116;4.60606820855937;7.78575658208986;9.01975340478896;9.25261074267991;16.6338258953987;18.335533958834;4;3;[];FAUX;FAUX;4
4166;416603_81.jpg;5;5;54.59;13.2033333333333;19.7266666666667;23.745;56.2133333333333;4;10.8836071017279;13.1598703978758;7.09391888815927;8.49806775423423;5.10299503035747;5.80460066575547;4.18635577702902;6.949802555149;9.01681047115072;9.11658135243445;16.5635490566248;18.0295541326518;4;3;[];FAUX;FAUX;4
2016;201603_81.jpg;1;1;54.595;12.98;19.98;23.8283333333333;56.98;3;10.868812191464;13.1811162273914;7.22505105754754;8.66478649477297;4.9720816685949;5.70652477432632;4.33192545436753;7.12556138139305;9.02362632645279;9.13773631705358;16.6002170288753;18.0970667512721;4;3;[];FAUX;FAUX;4
1092;109203_81.jpg;2;3;54.6033333333333;15.2033333333333;18.1283333333333;23.7583333333333;49.9183333333333;2;11.2581037711604;13.4151975386127;6.45806014486777;7.76252697257794;6.49499498782761;7.19781158871685;3.88858601178979;6.51933726181836;9.34776659534428;9.48253438345115;16.5467002588128;17.922020672904;4;4;[];FAUX;VRAI;4
3141;314103_81.jpg;4;4;54.6333333333333;12.7716666666667;20.3416666666667;24.0316666666667;57.81;4;10.8432472682327;13.2231873363926;7.3714914038467;8.88390023206775;4.82668222595937;5.63280421578217;4.55901427639951;7.42659522706514;9.07923859512596;9.22586671628561;16.691178119911;18.2436998257846;4;3;[4. 3];VRAI;FAUX;4
2010;201003_81.jpg;1;1;54.6933333333333;15.0783333333333;15.765;21.8183333333333;46.2866666666667;2;11.3230666623021;13.0314071466677;6.11104142476507;6.89897858784586;7.18287814647887;7.70646301634039;3.49752133890199;4.9815799590982;9.75825529568566;9.90743351675341;16.5621333218866;17.5067455253365;4;4;[];FAUX;VRAI;4
4130;413003_81.jpg;4;4;54.695;12.1033333333333;20.1016666666667;23.49;58.96;3;10.7062893741992;12.942360895739;7.4498315465587;8.77922959161123;4.54072094546915;5.19089641156087;4.57451361640209;7.10188511750382;9.1442506337007;9.22584262938742;16.7447481334782;18.1537444867137;3;3;[3. 4];VRAI;FAUX;3
2145;214503_81.jpg;4;4;54.7033333333333;14.02;18.6966666666667;23.4133333333333;52.9766666666667;3;10.8813985579525;13.0104697156645;6.55896498897624;7.81471404182875;5.61390678474079;6.21493273405986;3.81133319216767;6.37023460234307;9.20567279780573;9.27186005550607;16.6018364600337;17.927651516272;4;3;[];FAUX;FAUX;3
2037;203703_81.jpg;1;1;54.7116666666667;15.7933333333333;16.21;22.6483333333333;45.7683333333333;2;11.4832471239846;13.3399530442285;6.1930678579642;7.14727784233658;7.43078044208658;8.0451028927886;3.91973095187421;5.77081859203894;9.87676260927823;10.0425667646385;16.6807153197946;17.7736775566817;4;4;[];FAUX;VRAI;4
4159;415903_81.jpg;4;4;54.7416666666667;14.935;14.4633333333333;20.7933333333333;44.0866666666667;2;11.4211656293572;12.9716963252905;6.06806215754244;6.72597741761168;7.63219586106779;8.22088431307052;3.49263536298216;4.3930899022088;10.0625986594188;10.3466535115896;16.615241158006;17.393166442281;4;4;[];FAUX;VRAI;4
2089;208903_81.jpg;3;3;54.7433333333333;13.4533333333333;18.4016666666667;22.8033333333333;53.8666666666667;2;10.7288547585772;12.7278025728455;6.53265328971128;7.62605566462769;5.3490939187998;5.82906439033458;3.63585315163021;5.89846237025662;9.19447057279004;9.21675421899344;16.5940961660125;17.7900531664935;4;3;[];FAUX;FAUX;3
3170;317003_81.jpg;3;5;54.745;13.245;19.6;23.6883333333333;55.8833333333333;4;10.7408117026555;12.9899903772097;6.91769020294534;8.29602615714295;5.01852234246457;5.69429100064266;4.18841841617997;6.8898657461521;9.16959091396315;9.25790743094788;16.7129969695823;18.1352929394592;4;3;[];FAUX;FAUX;4
4128;412803_81.jpg;4;4;54.7633333333333;13.4816666666667;17.3983333333333;22.04;52.315;2;10.7187782860788;12.5300006650705;6.27630148844368;7.15948671344532;5.61973115712168;6.02010381970279;3.24500898526039;5.08441573175653;9.27966754296767;9.30532016286024;16.5403426593125;17.5590000664427;4;4;[];FAUX;VRAI;4
1104;110403_81.jpg;2;3;54.795;13.505;19.9033333333333;24.07;55.9766666666667;4;10.7546221726345;13.1154690262216;6.91611830501024;8.43371771192542;5.06472334306797;5.86009338188775;4.35374234888951;7.2592006753116;9.23913967671228;9.38002102579969;16.8042037335781;18.3226215676445;4;3;[];FAUX;FAUX;4
2196;219603_81.jpg;5;5;54.805;11.6833333333333;17.735;21.3;56.3033333333333;4;10.3959559472547;12.1279811913516;6.76016570918502;7.52940642488577;4.60740591451477;4.95710545020422;3.45521197418994;4.88844158307237;9.20694622049613;9.24236231226147;16.5905600198014;17.504216476165;4;4;[];FAUX;FAUX;4
2052;205203_81.jpg;2;2;54.815;13.9866666666667;18.3533333333333;23.075;52.7;3;10.7716740664477;12.817929391633;6.38038222490909;7.54199888771023;5.6012913765413;6.13898313150386;3.72557768357636;6.10639396225156;9.32763771248107;9.37414781311998;16.6909478162875;17.9293385420532;4;4;[];FAUX;FAUX;4
3159;315903_81.jpg;4;4;54.8166666666667;16.0183333333333;16.7183333333333;23.1583333333333;46.2283333333333;2;11.4119716200345;13.3864975503926;6.15324083577258;7.25209739776478;7.32212924389382;7.99989479097486;4.11732597841203;6.24703796477445;9.94038508865073;10.1175285190274;16.8267277229966;18.022486417436;4;4;[];FAUX;VRAI;4
2128;212803_81.jpg;4;4;54.8216666666667;13.8266666666667;19.8983333333333;24.2366666666667;55.1933333333333;3;10.7825907283552;13.1864747626751;6.83001525638187;8.40893275035542;5.20503447840278;6.05343566359909;4.36972695479569;7.37076092860613;9.28720105946399;9.45470870342745;16.8384877205758;18.3942867035755;4;3;[];FAUX;FAUX;4
4148;414803_81.jpg;4;4;54.8466666666667;12.84;21.1583333333333;24.7633333333333;58.6766666666667;3;10.7472908953327;13.3692413355766;7.47837507774652;9.27510542018557;4.65345598160709;5.75355952626044;5.0592366072173;8.26671925386499;9.34997251557343;9.63157034040774;17.0294411849932;18.7688637701439;3;3;[3. 4];VRAI;FAUX;4
2130;213003_81.jpg;4;4;54.855;12.9033333333333;19.815;23.65;56.9133333333333;4;10.6103848297101;12.8705268389103;6.98274428125921;8.36660590947396;4.74782913502568;5.42813299190226;4.36450672621067;7.02746002795067;9.27349545042933;9.3630227194237;16.8549225458736;18.2707396614855;4;3;[4. 3];VRAI;FAUX;4
2047;204703_81.jpg;2;2;54.8633333333333;13.405;19.0116666666667;23.2733333333333;54.8516666666667;3;10.6288713639236;12.7545183714983;6.60725023590478;7.84989631920207;5.10641513673342;5.67454011841978;3.9656216229112;6.45164363209528;9.29396050783229;9.34292275230592;16.7779477096072;18.0763853011479;4;3;[];FAUX;FAUX;4
2139;213903_81.jpg;2;4;54.9133333333333;12.0666666666667;17.8733333333333;21.57;56;3;10.3429568076372;12.1173085570463;6.58137421036303;7.40139176101361;4.65418936666893;4.9965087811391;3.51465700178845;5.11008153881455;9.30808301878332;9.32567602554009;16.71187767612;17.6651219450456;4;3;[];FAUX;FAUX;4
4154;415403_81.jpg;4;4;54.93;13.27;18.5583333333333;22.8633333333333;54.49;3;10.5298280563666;12.5380395641069;6.44874398333612;7.55388660080212;5.08125612079129;5.55474596878901;3.79010900656594;6.03324148180543;9.3579811053428;9.37914189986364;16.8019888358101;17.9860909995598;4;3;[];FAUX;FAUX;4
3167;316703_81.jpg;5;5;54.9416666666667;11.1283333333333;19.3866666666667;22.3583333333333;60.13;4;10.360544789064;12.3287624412726;7.39342877124872;8.39887194806541;4.06332500086477;4.47575133357518;4.5726136482426;6.44229125906821;9.41994816637465;9.43705021003209;16.9658081637091;18.095472269788;3;3;[];FAUX;FAUX;4
3124;312403_81.jpg;4;4;54.9716666666667;13.0733333333333;19.6833333333333;23.6366666666667;56.33;4;10.517222678554;12.7645364845993;6.80195144880869;8.17946768846645;4.75131229866972;5.4213828186789;4.34038711719879;6.98693483104954;9.38884616100266;9.47466402218744;16.9622899872657;18.3534517643594;4;3;[4. 3];VRAI;FAUX;4
4090;409003_81.jpg;3;3;54.995;14.6283333333333;17.0533333333333;22.4733333333333;49.3783333333333;2;10.8102734240864;12.6634331399068;5.92451389007872;6.87643358790652;6.25639246254932;6.74160012328099;3.61365207350796;5.54237664624923;9.72772554328567;9.79648604801175;16.8571559660851;17.9125469682256;4;4;[];FAUX;VRAI;4
2163;216303_81.jpg;5;5;55.005;13.835;18.7483333333333;23.305;53.58;3;10.574195648177;12.6876259709127;6.33777795401506;7.58213158976052;5.29235208131004;5.86782067248518;3.95812409582757;6.43541136559618;9.47845100222436;9.5360326889354;16.9188707801005;18.195444103157;4;3;[];FAUX;FAUX;4
3204;320403_81.jpg;5;5;55.035;11.9866666666667;20.2883333333333;23.5866666666667;59.405;4;10.4111875265843;12.6783544761228;7.30198582699727;8.6682008257513;4.20305168874449;4.89035502005961;4.84365514674893;7.36596263604123;9.49963183247314;9.59599945579175;17.1356212349557;18.5304975348448;3;3;[];FAUX;FAUX;4
2192;219203_81.jpg;4;5;55.0533333333333;13.38;20.7816666666667;24.7166666666667;57.22;3;10.5794037717905;13.1721023589841;7.03928624116227;8.82933258456657;4.72780974290031;5.79263732873225;4.89664933032562;8.09785448265294;9.52552407930956;9.78407620688955;17.1857912422905;18.869415656618;3;3;[3. 4];VRAI;FAUX;4
